date,close,high,low,volume,activity,vix,ann,r,rv20,rv5,log_rv20,log_rv5,log_rv20_pk,log_act,log_act_rel,dd20,ret20,ews_var,ews_ar1,log_vix,vrp,n_t,n_sd,one_minus_n,n_lo,n_hi,hawkes_beta,is_event_day
2006-05-03,1308.119995,1313.469971,1303.920044,2395230000,2395230000.0,11.99,252.0,-0.0038835037805275974,0.08790390497220385,0.0639362427872843,-2.431511050110495,-2.7498688986145927,-2.388843575210457,21.554051620234056,0.08760873112269962,-0.0038759727318272708,0.0016755161311214906,0.0029862830214105692,0.8470693958713419,2.4840729690394228,0.006648913490637757,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-04,1312.25,1315.140015,1307.849976,2431450000,2431450000.0,11.86,252.0,0.0031522330264204257,0.0872875921976101,0.06356939253793265,-2.438546954558385,-2.7556231738772956,-2.3905669007931767,21.55430059566225,0.08648084020330771,-0.0007310034408123389,0.0005259077451400529,0.0029637298238263145,0.8427662321793933,2.4731713935695794,0.006446836248343715,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-05,1325.76001,1326.530029,1312.25,2294760000,2294760000.0,11.62,252.0,0.010242666299471459,0.09431019098459238,0.09646442455053453,-2.361166025355842,-2.3385809961154957,-2.3735805042691744,21.55458543638856,0.08593441487334275,0.0,0.012691813518415529,0.0030319292117457286,0.8283986468134743,2.4527277514237653,0.004608027876449709,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-08,1324.660034,1326.699951,1322.869995,2151300000,2151300000.0,12.0,252.0,-0.000830039046561204,0.08683876289413947,0.09205740941262923,-2.4437021798802956,-2.3853428811950543,-2.4360580570200314,21.556082999131515,0.08693545431290417,-0.0008296946594429366,0.02225912738315472,0.003141078011593921,0.8141831432679899,2.4849066497880004,0.006859029259015425,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-09,1325.140015,1326.599976,1322.47998,2157290000,2157290000.0,11.99,252.0,0.0003622771502556077,0.08679409673353303,0.08117776848315601,-2.4442166696109546,-2.5111138564543007,-2.443349258996717,21.56169750858596,0.09193862466003466,-0.00046765251276514874,0.021757250812241224,0.0031360143806928036,0.8043725694682725,2.4840729690394228,0.006842794772210113,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-10,1322.849976,1325.51001,1317.439941,2268550000,2268550000.0,11.78,252.0,-0.001729643675922432,0.08251076341039847,0.0773336757420214,-2.4948265285708078,-2.5596257682951866,-2.4911850748044047,21.562468375600954,0.09219149644785674,-0.0021949930440275933,0.027808761396995507,0.0031731858800955466,0.7897240520204589,2.4664031782234406,0.007068813921433248,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-11,1305.920044,1322.630005,1303.449951,2531520000,2531520000.0,12.49,252.0,-0.012880674949490079,0.09423506466209923,0.11765053418701937,-2.3619629303345566,-2.1400366233429207,-2.4285765409043987,21.5752064032763,0.10427984095894516,-0.014964975448309104,0.013724019765466444,0.003437423364261937,0.743528888962511,2.5249283241374862,0.006719762588129976,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-12,1291.23999,1305.880005,1290.380005,2567970000,2567970000.0,14.19,252.0,-0.011304817684484547,0.10238615971463043,0.12245463391937918,-2.2790037345483474,-2.1000146529404335,-2.4010723441506583,21.589522691560543,0.11725027022920287,-0.026037910134278364,0.0016431780754064818,0.0035579636633743706,0.7121250027959924,2.6525374911719513,0.009652684298890187,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-15,1294.5,1294.810059,1284.51001,2505660000,2505660000.0,13.57,252.0,0.0025215309659145646,0.10224385585975777,0.12361578665133735,-2.2803945752557877,-2.0905770183982044,-2.4063717979564077,21.60436183651955,0.1309204914118709,-0.02357893567780789,0.007109059726079003,0.003555050431831557,0.7880258952588429,2.6078614738467776,0.007960683938929082,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-16,1292.079956,1297.880005,1288.51001,2386210000,2386210000.0,13.35,252.0,-0.001871231314954258,0.08297640650599608,0.12430094090236224,-2.4891989705586792,-2.0850497108854142,-2.491876713285834,21.600017917130184,0.12635010931712998,-0.02540433694330535,-0.011695376050354866,0.0034066980477922347,0.739073348270666,2.5915163848462583,0.010937165963351692,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-17,1270.319946,1291.72998,1267.310059,2830200000,2830200000.0,16.26,252.0,-0.01698449416777148,0.1023140878165805,0.17273964572048467,-2.2797079046888067,-1.7559697560729097,-2.3927490231579363,21.60795299545872,0.13229582854966182,-0.04181757149244525,-0.03070494716769634,0.004142084453631827,0.6967721209262394,2.7887081041196646,0.01597058743426106,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-05-18,1261.810059,1274.890015,1261.75,2537490000,2537490000.0,16.99,252.0,-0.006721549859092235,0.10497744413146505,0.15412353632548204,-2.254009769696832,-1.8700008142143718,-2.3855219931097515,21.60846004489081,0.13109705614693823,-0.048236445900944114,-0.03859374582605124,0.004126512963859478,0.7194422852947194,2.8326249356838407,0.01784574622362513,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-19,1267.030029,1272.150024,1256.280029,2982300000,2982300000.0,17.18,252.0,0.004128357058696075,0.10599420997160976,0.1348035002414796,-2.244370809271297,-2.0039371146579628,-2.362899404970923,21.620552530567256,0.14074414507398458,-0.04429910433035311,-0.03432817958842893,0.004126711820574184,0.7450597091058275,2.8437459165561094,0.018280467452494304,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-22,1262.069946,1268.77002,1252.97998,2773010000,2773010000.0,17.72,252.0,-0.003922414620542547,0.10655895067260167,0.13648060472734191,-2.239056919530194,-1.9915727643624332,-2.332076589852666,21.633829198703822,0.15197305059244215,-0.04804041720944641,-0.03583014858559075,0.004095388135623692,0.7678245917249273,2.8746939451769347,0.020045030031554043,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-23,1256.579956,1273.670044,1256.150024,2605250000,2605250000.0,18.26,252.0,-0.0043594774251314306,0.10627335528934467,0.1393137958737887,-2.241740680845326,-1.9710263659588907,-2.3056561632165127,21.63862253274465,0.15515089721403896,-0.05218143063464398,-0.03530811350209628,0.004063417253394906,0.7909991100875146,2.9047128751668225,0.02204873395554472,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-24,1258.569946,1264.530029,1245.339966,2999030000,2999030000.0,17.36,252.0,0.0015824030318531968,0.10595142721292701,0.07067880845528922,-2.2447745237315915,-2.649609489973689,-2.2652816174649946,21.648509570823443,0.1625257155514923,-0.050680412362113625,-0.03654108080978968,0.003940249252496354,0.8041171638494625,2.854168709232204,0.018911255071543828,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-25,1272.880005,1273.26001,1258.410034,2372730000,2372730000.0,15.5,252.0,0.01130594063305157,0.1126915983505331,0.09571209455229039,-2.1831004095127056,-2.346410608651746,-2.283309728614123,21.64056366153242,0.15273215672515406,-0.039886559106576125,-0.028531298221595947,0.003978666995372769,0.8157588438498061,2.740840023925201,0.011325603661202126,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-26,1280.160034,1280.540039,1272.5,1814020000,1814020000.0,14.26,252.0,0.005703043133292063,0.11447005316842888,0.09970489476441073,-2.1674420345770726,-2.305540508290567,-2.287066022704366,21.628383987323307,0.14060212851642362,-0.03439534731478289,-0.023507569563329334,0.003981178845255577,0.8359347265693271,2.65745841498615,0.007231366927617064,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-05-30,1259.869995,1280.040039,1259.869995,2176190000,2176190000.0,18.66,252.0,-0.015976559610173524,0.1268982396629524,0.14842596846337275,-2.0643697762023567,-1.9076689739123902,-2.256694909474686,21.623094407948678,0.13463103515959318,-0.04969980577404798,-0.035340041773799236,0.004075961603359594,0.852930031171684,2.926382195419198,0.018716396770443885,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-05-31,1270.089966,1270.089966,1259.380005,2692160000,2692160000.0,16.44,252.0,0.008079200262906205,0.1282683562759674,0.15608394267532114,-2.05363067631577,-1.8573613223807308,-2.2505413896741944,21.62894688464176,0.13885022785528633,-0.04199104180250535,-0.03338675457279017,0.004074768701807912,0.873959471725822,2.799717389628034,0.010574588778261503,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-01,1285.709961,1285.709961,1269.189941,2360160000,2360160000.0,14.52,252.0,0.0122233272769936,0.13470451230707997,0.17823087827725848,-2.0046716971879204,-1.7246755001839664,-2.227728701776709,21.628237752017494,0.1367808261966239,-0.030209124349737992,-0.01727992351526897,0.004105578559500719,0.8930653215612238,2.67552700939665,0.002937734364111738,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-02,1288.219971,1290.680054,1280.219971,2295540000,2295540000.0,14.32,252.0,0.0019503334293800023,0.13441738243822046,0.15973607331664794,-2.0068055256382475,-1.8342323675112688,-2.220866666610593,21.625484824599063,0.13264023943625958,-0.028315863140267683,-0.018481823112309392,0.004053097949301474,0.9074470696703009,2.6616571615324998,0.0024382072984571804,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-05,1265.290039,1288.160034,1264.660034,2313470000,2313470000.0,16.65,252.0,-0.017960022297187628,0.1442581889192308,0.20033350492456323,-1.936150606267748,-1.6077717765868043,-2.1797936857931357,21.62586425547556,0.1321638426849745,-0.045165020543130985,-0.04668451170896848,0.0040722967562115825,0.919503798327741,2.8124102164264526,0.006911824929743505,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-06-06,1263.849976,1269.880005,1254.459961,2697650000,2697650000.0,17.34,252.0,-0.0011387769337272147,0.14428473223504887,0.1653307277371602,-1.9359666245170486,-1.7998074007037768,-2.155355785633359,21.636880992656806,0.1413640094958204,-0.046251745707037606,-0.04699324959613449,0.004053207917323678,0.9293639026340476,2.853015971352396,0.009249476043860252,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-07,1256.150024,1272.469971,1255.77002,2644170000,2644170000.0,17.8,252.0,-0.006111092034256416,0.14590059249441362,0.16101762875484976,-1.9248297624992465,-1.826241424620117,-2.1282023454035337,21.64659732442727,0.1495661279396785,-0.05042140319016786,-0.05346661878064651,0.004051525234454122,0.9384264455547805,2.8791984572980396,0.010397017109779062,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-08,1257.930054,1259.849976,1235.180054,3543790000,3543790000.0,18.35,252.0,0.0014160490057717467,0.14585799030988553,0.13600547124720275,-1.9251217997337393,-1.9950601642964363,-2.0744751905059653,21.671607796368562,0.17111454681711535,-0.03674803080057487,-0.050320926098952334,0.003976300220014175,0.9455281836615531,2.9096295745005794,0.012397696662761349,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-09,1252.300049,1262.579956,1250.030029,2214000000,2214000000.0,18.12,252.0,-0.004485656062709786,0.13941876060643993,0.13899597341096956,-1.9702732086030479,-1.9733103145374398,-2.091104057181396,21.665438717534666,0.16392981809519824,-0.03259942139822325,-0.04192590721217204,0.003939183727581291,0.9487699048943494,2.8970163006148333,0.013395849190964194,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-12,1237.439941,1255.219971,1236.430054,2247010000,2247010000.0,20.96,252.0,-0.011937217958138291,0.14008136566747265,0.10121557743924564,-1.9655318418553716,-2.290502606709085,-2.078621606464033,21.65916388292672,0.15664731871731163,-0.04407884047894928,-0.042558307485825786,0.003935325939582872,0.9523820022241358,3.0426158594528414,0.02430937099273582,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-13,1223.689941,1243.369995,1222.52002,3215770000,3215770000.0,23.81,252.0,-0.011173845934012938,0.14531292994957837,0.12834296757903899,-1.9288657244120415,-2.0530491641357678,-2.0473596139536596,21.67299424625656,0.1679571328910079,-0.05293017253492627,-0.05625368438575329,0.003900495671094319,0.9551441010675843,3.170105660498771,0.03557576238946892,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-14,1230.040039,1231.459961,1219.290039,2667990000,2667990000.0,21.46,252.0,0.005175885063338548,0.14631910310318977,0.1262533646284973,-1.9219654046122052,-2.069464560659036,-2.0411062225414356,21.678429721581733,0.17176133286265127,-0.04516304149114925,-0.04920656800746048,0.0038991091878087525,0.9578237624015797,3.0661907372025525,0.024643880067078124,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-15,1256.160034,1258.640015,1230.01001,2775480000,2775480000.0,15.9,252.0,0.021012754647383503,0.15276737678966804,0.1951723789358257,-1.8788389277300785,-1.633872116368758,-2.019340301262243,21.677376493635503,0.17003564845444785,-0.024887005109160865,-0.0112093191923055,0.0039151574907456,0.9603709618511325,2.766319109226186,0.0019431285888035985,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-06-16,1251.540039,1256.27002,1246.329956,2783390000,2783390000.0,17.25,252.0,-0.003684651347861667,0.15145850567594102,0.19432554381677458,-1.8874435814751915,-1.638220465378713,-2.0250767624042045,21.682100791454243,0.1728099316977989,-0.028473345256033178,-0.008172420681074932,0.0039080128142127074,0.9624718333972173,2.847812143477369,0.006816571058410936,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-19,1240.130005,1255.930054,1237.170044,2517200000,2517200000.0,17.83,252.0,-0.009158607323297652,0.15421355993695018,0.18656933274792828,-1.8694168843848613,-1.6789523516213678,-2.0161679914559696,21.673146265207777,0.16240474958893003,-0.03733055462777013,-0.02145938506306866,0.003904130931693136,0.9643733649467269,2.8808824318750488,0.008009067931572668,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-20,1240.119995,1249.01001,1238.869995,2232950000,2232950000.0,16.69,252.0,-8.071766958828164e-06,0.1535837480009582,0.1688651403478644,-1.8735092711519794,-1.778654868726771,-2.027885746506288,21.662646922870252,0.15116004438975494,-0.037338325039831255,-0.01754504220948494,0.0039056297430200685,0.9659520177250892,2.8148097376737438,0.0042676423499781735,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-21,1252.199951,1257.959961,1240.089966,2361230000,2361230000.0,15.52,252.0,0.009693820101636774,0.15662863074731717,0.1786094226747118,-1.8538776848865088,-1.722553853394401,-2.026202864128244,21.657866513993437,0.1457772927685923,-0.027961078706176923,-0.0034917446827167353,0.003898983904404673,0.9679967735503745,2.7421295147550726,-0.00044548796977942826,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-22,1245.599976,1251.920044,1241.530029,2148180000,2148180000.0,15.88,252.0,-0.005284642928113925,0.15764790978304233,0.10514495782358202,-1.847391151670512,-2.252415330207785,-2.0481700919590033,21.64101710172294,0.12941985779859877,-0.033084407911263436,-0.010358790642683857,0.003792963579850915,0.9689462912741343,2.7650604558189897,0.0003645765410377477,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-23,1244.5,1253.130005,1241.430054,2017270000,2017270000.0,15.89,252.0,-0.0008834794443188798,0.15248643255164013,0.10203204264609181,-1.8806796537669488,-2.2824683714414964,-2.054997041570213,21.633892960828074,0.121789145052702,-0.03393828071618987,-0.022548210720054307,0.003816701500734024,0.9692119297161625,2.7656899805486246,0.001997097887674111,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-26,1250.560059,1250.920044,1243.680054,1878580000,1878580000.0,15.62,252.0,0.004857655345523959,0.15211712840676359,0.08586187038000115,-1.8831044732580005,-2.4550154323558924,-2.055825508649163,21.63519065206082,0.12289389199598233,-0.029234069373079152,-0.02339359850782241,0.003818355121057437,0.9695448615590816,2.7485521444115397,0.0012588192452802002,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-27,1239.199951,1253.369995,1238.939941,2203130000,2203130000.0,16.4,252.0,-0.009125527592152238,0.14481965748863956,0.10756082137428248,-1.9322660521075379,-2.2296988111818234,-2.072492485488694,21.635731663186434,0.12264684784392443,-0.0380525229413633,-0.016542566489801125,0.0038794440578830075,0.9695301570979541,2.797281334830153,0.005923266804873116,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-28,1246.0,1247.060059,1237.589966,2085490000,2085490000.0,15.79,252.0,0.0054724497863798405,0.14327466101969433,0.09133783029604163,-1.9429917844888949,-2.3931902256562947,-2.0744469827957013,21.623476982398834,0.11043574499383624,-0.032773883304437645,-0.01914931696632749,0.0038267544820911347,0.9692474157995746,2.7593768282675506,0.004404781509691678,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-06-29,1272.869995,1272.880005,1245.939941,2621250000,2621250000.0,13.03,252.0,0.0213357690930982,0.15614344505945335,0.1728522313300353,-1.8569801746199002,-1.7553182036435273,-2.034296329634842,21.62876939591274,0.11386430257031321,-0.011915648216573094,-0.01003687515022289,0.003907005567512517,0.9683938229651647,2.567254391136754,-0.007402685435034525,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-06-30,1270.199951,1276.300049,1270.199951,3049560000,3049560000.0,13.08,252.0,-0.0020998596482249,0.15616787800871934,0.17338047512999546,-1.8568237092757953,-1.7522668211486074,-2.0400778985639203,21.64389832972088,0.12674161166526332,-0.0020976564853348867,-0.014087068227827793,0.003909100538578992,0.9685290130710079,2.5710843460290524,-0.007279766121746245,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-03,1280.189941,1280.380005,1270.060059,1114470000,1114470000.0,13.05,252.0,0.007834128518725336,0.1452495330380613,0.17878684953759932,-1.929302098139544,-1.721560967394974,-2.0782605789828414,21.619732565295916,0.10396742039955953,0.0,0.011707082588085171,0.004009508122883156,0.9676535384463321,2.5687881337687024,-0.0040671768477748595,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-05,1270.910034,1280.050049,1265.910034,2165070000,2165070000.0,14.15,252.0,-0.007275252261756293,0.1474720181191134,0.17445716169331635,-1.914116828866066,-1.7460760592065283,-2.082028718411285,21.608808247381496,0.09265813605740192,-0.0072488516764560584,0.005570607260056093,0.003971146196735633,0.9673340377480133,2.649714624089247,-0.0017257461281241053,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-06,1274.079956,1278.319946,1270.579956,2009160000,2009160000.0,13.65,252.0,0.002491108925170238,0.14613567110302186,0.17099327555060073,-1.923219834632845,-1.7661310475181893,-2.102565371749337,21.595624952768258,0.07927873084965142,-0.004772717550980965,0.014172808219482746,0.003974191860523449,0.9672019413641608,2.613739521630969,-0.002723384368730576,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-07,1265.47998,1275.380005,1263.130005,1988150000,1988150000.0,13.97,252.0,-0.006772833948424761,0.14801468521247663,0.09277809344467997,-1.9104437857318122,-2.377544729075541,-2.1501360822194995,21.562574655466616,0.04597174697217099,-0.011490451946927216,0.0059839252652862385,0.003916311710667374,0.9663534960097607,2.6369121732688705,-0.002392257038548541,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-10,1267.339966,1274.060059,1264.459961,1854590000,1854590000.0,14.02,252.0,0.001468707901866928,0.14724809182179024,0.0921643006706579,-1.9156364152998377,-2.3841824178601305,-2.157320882022649,21.554780945216145,0.03831812495725018,-0.01003755348207358,0.011938289229862953,0.003905994034645903,0.9650771209424166,2.640484881606444,-0.0020259605451583736,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-11,1272.430054,1273.640015,1259.650024,2310850000,2310850000.0,13.14,252.0,0.004008311599029035,0.1417355807490589,0.07880853460350906,-1.9537920646591178,-2.5407339808319693,-2.1755768065266583,21.5561697424766,0.038805522059934816,-0.0060615122424244605,0.02788381878703028,0.003943671249974968,0.9630914470358078,2.5756610130564646,-0.002823014850272993,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-12,1258.599976,1273.310059,1257.290039,2250450000,2250450000.0,14.49,252.0,-0.010928527502855445,0.14149436788653633,0.09778832951298312,-1.9554953656130067,-2.324950039194869,-2.198233884677883,21.53496109377786,0.01723220316369023,-0.01686465758599498,0.028129137218187772,0.003946056904957367,0.9708726283544052,2.673458756332591,0.0009753538563895166,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-13,1242.280029,1258.579956,1241.430054,2545760000,2545760000.0,17.79,252.0,-0.01305154876070791,0.14774784497007046,0.1335480339738997,-1.9122482084532624,-2.013294060808209,-2.181976248107868,21.53224325881149,0.013016592160191465,-0.029612724476172136,0.009901703394141315,0.003019477195565493,0.9706824849793976,2.8786365016777435,0.009818984306700026,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-14,1236.199951,1242.699951,1228.449951,2467120000,2467120000.0,18.05,252.0,-0.004906305675746125,0.12872209992833503,0.1293691825169983,-2.0500994625067865,-2.0450850820256936,-2.258284396643525,21.52535374156279,0.004531250495809047,-0.03436208065003066,-0.016017356928988313,0.0033572269150464254,0.9670148266171705,2.89314568477889,0.01601087099003973,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-17,1234.48999,1240.069946,1231.48999,2146410000,2146410000.0,18.64,252.0,-0.0013841973811832275,0.128150125946401,0.1293222096910096,-2.0545528433680063,-2.0454482392695743,-2.2613925193951783,21.51096995915258,-0.010041928032929803,-0.03569778947357005,-0.013716902962309874,0.003342793246275123,0.9662080203205216,2.925309809257445,0.01832250521992157,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-18,1236.859985,1239.859985,1224.540039,2481750000,2481750000.0,17.74,252.0,0.0019179766123809117,0.12414473996906897,0.12688531187204538,-2.0863071362777688,-2.064471656650006,-2.276671934813283,21.510163345009754,-0.011601970120661775,-0.03384650559443825,-0.0026403190266313104,0.0033643244686462725,0.9650388696535642,2.8758219768814333,0.016058843538012242,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-19,1259.810059,1261.810059,1236.73999,2701980000,2701980000.0,15.55,252.0,0.018385064937911366,0.14025280518396765,0.1646699987798322,-1.9643087334676426,-1.8038118151620055,-2.2089222610351076,21.520783167914374,-0.002011477736960643,-0.015919420507304327,0.015752817678238884,0.0035917364480476718,0.9617134679370363,2.744060638625243,0.004509400638028016,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-07-20,1249.130005,1262.560059,1249.130005,2345580000,2345580000.0,16.21,252.0,-0.008513649777992072,0.13928424758440028,0.14894304144740705,-1.9712384872583257,-1.9041913182863615,-2.226238974604869,21.52043063187574,-0.00340387202846415,-0.024261974731451308,-0.002454652201389962,0.003593318282907538,0.960966358755816,2.785628335747585,0.006876308374847491,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-21,1240.290039,1250.959961,1238.719971,2704090000,2704090000.0,17.4,252.0,-0.007102058311158288,0.14029878855680866,0.15333931784742688,-1.9639809265738042,-1.8751020494889943,-2.220956325256267,21.532877628867706,0.007272631147227315,-0.031167173496796097,-0.004272067584434325,0.0035757116692263,0.9600282705690653,2.856470206220483,0.010592249929491891,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-24,1260.910034,1262.5,1240.25,2312720000,2312720000.0,14.98,252.0,0.016488454787901397,0.15198508643316355,0.1926618400166596,-1.8839728785208005,-1.646818751108317,-2.1787526373778867,21.53943033040117,0.013146796596114285,-0.015060192540600537,0.013099866647785952,0.003630897322890185,0.9574035622735234,2.7067159780890733,-0.0006594264980961904,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,1
2006-07-25,1268.880005,1272.390015,1257.189941,2563930000,2563930000.0,14.85,252.0,0.006300916080354213,0.15265119085956352,0.19731735661257138,-1.8795997585898616,-1.6229418991559001,-2.159486040715417,21.55446719813835,0.02707664998134618,-0.008834576524765936,0.014543127382616206,0.0036287514387023257,0.9557443664805071,2.6979998652487085,-0.001250136070842893,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-26,1268.400024,1273.890015,1261.939941,2667710000,2667710000.0,14.62,252.0,-0.00037834295011940355,0.14918083482541525,0.14800546869509146,-1.902596052376025,-1.9105060552581703,-2.1672709222513658,21.56453319319752,0.03595121617765784,-0.009209506044697169,0.02329031202464904,0.003644822479524084,0.9536561079971856,2.6823904543216326,-0.0008804814792078286,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
2006-07-27,1263.199951,1275.849976,1261.920044,2776710000,2776710000.0,14.94,252.0,-0.004108137434609915,0.14862781694327776,0.138213981274965,-1.9063099707898097,-1.9789522057976912,-2.156567220835245,21.579324707363682,0.04897954381224423,-0.013271460316840566,0.013709724803659284,0.0036422963772485637,0.9515737558192544,2.7040421797046714,0.00023013203067551863,0.6566390728242972,0.12055228852250693,0.34336092717570277,0.440821546540172,0.836058050771698,0.04688043368641604,0
